//**************************************************************************************************************
//File Type: Amalfi PA Test Measurment Data Log File
//Log File Format Version: 1
//Test Type:Auto Script
//Serial Number: xAM7801-TA5-T-U-CF-SN009B-C11-13pF-Wire
//Part Number (Chip ID): AM8802 A5
//Chip Model: Chiarlo TxM 7801
//DUT Test GUI Version Number: Rev. A1.00.287
//FPGA Version Number: 21
//PICC Version Number: 13
//Station Number: 4
//Test Date & Time: 02-12-2010 18:27:23
//Temperature Soak Time (in secs): Test @ Ambient
//Script File Name: l:\Lab & Testing\ATR_Chiarlo\scripts\Load-pull\7801_Stability_A5_HL_CE_long.txt
//ATR Correlation Log File Not Found.
//Comment:
//**************************************************************************************************************																																																	
//T#	TestName	Reg Map	Actual PA Operation Mode	Ext Ctrl Bits	Sw Matrix	Attenuation Switch	S21(dB)	Source Tuner Loss(dB)	Tuner Loss(dB)	S21In(dB)	Test Freq(MHz)	Vbat(Volt)	Pwr In(dBm)	Source Magnitude	Source Phase(degree)	Source VSWR	Source Ref Coef	Magnitude	Phase(degree)	VSWR	Ref Coef	Efficiency(%)	PAE(%)	Adj Pwr Out(dBm)	Pwr Out(dBm)	Vbat_I(Amp)	Vbat_V(Volt)	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	Register Check	Reg 0	Alert Reg	Temperature(degree C)	Vramp File	Date	Time	Comment
6	Spurious (ETSI reduced)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	H3B	LBIn	-23.2	0	0	-12.1	1850	3.5	3	0	0	1	0	0.846	-100	11.987013	0.846	0	0	0	0	0	0	0	0	0.990425	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	2013	           	l:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.230v_ramp.txt	2/12/2010	21:49:54	HB 0.15
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	3	1	13	5535.671	-44.47	-46	1	-36	 	 	 	 	 	 														
6	Spurious (ETSI reduced)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	H3B	LBIn	-23.2	0	0	-12.1	1850	3.5	1	0	0	1	0	0.846	-100	11.987013	0.846	0	0	0	0	0	0	0	0	0.991692	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	13	           	l:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.230v_ramp.txt	2/12/2010	21:50:11	HB 0.15
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	2	1	10	3702.695	-43.807	-46	1	-36	 	 	 	 	 	 														
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	3	2	13	5535.671	-45.135	-46	1	-36	 	 	 	 	 	 														
6	Spurious (ETSI reduced)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	H3B	LBIn	-23.2	0	0	-12.1	1850	3.5	0	0	0	1	0	0.846	-100	11.987013	0.846	0	0	0	0	0	0	0	0	0.988113	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	13	           	l:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.230v_ramp.txt	2/12/2010	21:50:28	HB 0.15
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	1	9	706.4559	-45.578	-46	1	-36	 	 	 	 	 	 														
6	Spurious (ETSI reduced)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	H3B	LBIn	-23.2	0	0	-12.1	1850	3.5	3	0	0	1	0	0.846	-90	11.987013	0.846	0	0	0	0	0	0	0	0	1.04506	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	13	           	l:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.230v_ramp.txt	2/12/2010	21:50:50	HB 0.15
6	Spurious (ETSI reduced)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	H3B	LBIn	-23.2	0	0	-12.1	1850	3.5	1	0	0	1	0	0.846	-90	11.987013	0.846	0	0	0	0	0	0	0	0	1.04456	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	13	           	l:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.230v_ramp.txt	2/12/2010	21:51:06	HB 0.15
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	2	1	13	3704.899	-44.522	-46	1	-36	 	 	 	 	 	 														
6	Spurious (ETSI reduced)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	H3B	LBIn	-23.2	0	0	-12.1	1850	3.5	0	0	0	1	0	0.846	-90	11.987013	0.846	0	0	0	0	0	0	0	0	1.04178	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	13	           	l:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.230v_ramp.txt	2/12/2010	21:51:23	HB 0.15
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	1	9	666.9218	-45.922	-46	1	-36	 	 	 	 	 	 														
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	2	2	13	3704.899	-44.104	-46	1	-36	 	 	 	 	 	 														
6	Spurious (ETSI reduced)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	H3B	LBIn	-23.2	0	0	-12.1	1850	3.5	3	0	0	1	0	0.846	-80	11.987013	0.846	0	0	0	0	0	0	0	0	1.07733	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	13	           	l:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.230v_ramp.txt	2/12/2010	21:51:45	HB 0.15
6	Spurious (ETSI reduced)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	H3B	LBIn	-23.2	0	0	-12.1	1850	3.5	1	0	0	1	0	0.846	-80	11.987013	0.846	0	0	0	0	0	0	0	0	1.07696	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	13	           	l:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.230v_ramp.txt	2/12/2010	21:52:02	HB 0.15
6	Spurious (ETSI reduced)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	H3B	LBIn	-23.2	0	0	-12.1	1850	3.5	0	0	0	1	0	0.846	-80	11.987013	0.846	0	0	0	0	0	0	0	0	1.07636	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	13	           	l:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.230v_ramp.txt	2/12/2010	21:52:18	HB 0.15
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	3	1	10	5537.338	-41.803	-46	1	-36	 	 	 	 	 	 														
6	Spurious (ETSI reduced)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	H3B	LBIn	-23.2	0	0	-12.1	1850	3.5	3	0	0	1	0	0.846	-70	11.987013	0.846	0	0	0	0	0	0	0	0	1.09363	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	2013	           	l:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.230v_ramp.txt	2/12/2010	21:52:40	HB 0.15
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	3	1	10	5537.338	-39.678	-46	1	-36	 	 	 	 	 	 														
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	2	10	9188.636	-45.921	-46	1	-36	 	 	 	 	 	 														
6	Spurious (ETSI reduced)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	H3B	LBIn	-23.2	0	0	-12.1	1850	3.5	1	0	0	1	0	0.846	-70	11.987013	0.846	0	0	0	0	0	0	0	0	1.0939	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	2013	           	l:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.230v_ramp.txt	2/12/2010	21:52:57	HB 0.15
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	1	10	2155.84	-45.927	-46	1	-36	 	 	 	 	 	 														
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	3	2	13	5535.671	-40.7	-46	1	-36	 	 	 	 	 	 														
6	Spurious (ETSI reduced)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	H3B	LBIn	-23.2	0	0	-12.1	1850	3.5	0	0	0	1	0	0.846	-70	11.987013	0.846	0	0	0	0	0	0	0	0	1.09116	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	2013	           	l:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.230v_ramp.txt	2/12/2010	21:53:14	HB 0.15
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	3	1	13	5535.671	-40.504	-46	1	-36	 	 	 	 	 	 														
6	Spurious (ETSI reduced)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	H3B	LBIn	-23.2	0	0	-12.1	1850	3.5	3	0	0	1	0	0.846	-60	11.987013	0.846	0	0	0	0	0	0	0	0	1.0936	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	2013	           	l:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.230v_ramp.txt	2/12/2010	21:53:36	HB 0.15
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	1	10	7785.674	-45.503	-46	1	-36	 	 	 	 	 	 														
6	Spurious (ETSI reduced)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	H3B	LBIn	-23.2	0	0	-12.1	1850	3.5	1	0	0	1	0	0.846	-60	11.987013	0.846	0	0	0	0	0	0	0	0	1.09295	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	2013	           	l:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.230v_ramp.txt	2/12/2010	21:53:52	HB 0.15
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	3	1	13	5535.671	-39.691	-46	1	-36	 	 	 	 	 	 														
6	Spurious (ETSI reduced)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	H3B	LBIn	-23.2	0	0	-12.1	1850	3.5	0	0	0	1	0	0.846	-60	11.987013	0.846	0	0	0	0	0	0	0	0	1.0912	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	2013	           	l:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.230v_ramp.txt	2/12/2010	21:54:09	HB 0.15
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	3	1	10	5537.338	-41.489	-46	1	-36	 	 	 	 	 	 														
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	3	2	13	5535.671	-40.031	-46	1	-36	 	 	 	 	 	 														
6	Spurious (ETSI reduced)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	H3B	LBIn	-23.2	0	0	-12.1	1850	3.5	3	0	0	1	0	0.846	-50	11.987013	0.846	0	0	0	0	0	0	0	0	1.08348	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	2013	           	l:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.230v_ramp.txt	2/12/2010	21:54:31	HB 0.15
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	3	1	13	5535.671	-41.617	-46	1	-36	 	 	 	 	 	 														
6	Spurious (ETSI reduced)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	H3B	LBIn	-23.2	0	0	-12.1	1850	3.5	1	0	0	1	0	0.846	-50	11.987013	0.846	0	0	0	0	0	0	0	0	1.0832	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	2013	           	l:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.230v_ramp.txt	2/12/2010	21:54:48	HB 0.15
6	Spurious (ETSI reduced)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	H3B	LBIn	-23.2	0	0	-12.1	1850	3.5	0	0	0	1	0	0.846	-50	11.987013	0.846	0	0	0	0	0	0	0	0	1.08196	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	2013	           	l:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.230v_ramp.txt	2/12/2010	21:55:04	HB 0.15
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	3	1	13	5535.671	-42.212	-46	1	-36	 	 	 	 	 	 														
6	Spurious (ETSI reduced)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	H3B	LBIn	-23.2	0	0	-12.1	1850	3.5	3	0	0	1	0	0.846	-40	11.987013	0.846	0	0	0	0	0	0	0	0	1.06588	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	2013	           	l:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.230v_ramp.txt	2/12/2010	21:55:26	HB 0.15
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	3	1	13	5535.671	-44.098	-46	1	-36	 	 	 	 	 	 														
6	Spurious (ETSI reduced)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	H3B	LBIn	-23.2	0	0	-12.1	1850	3.5	1	0	0	1	0	0.846	-40	11.987013	0.846	0	0	0	0	0	0	0	0	1.06761	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	2013	           	l:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.230v_ramp.txt	2/12/2010	21:55:43	HB 0.15
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	3	1	10	5537.338	-44.022	-46	1	-36	 	 	 	 	 	 														
6	Spurious (ETSI reduced)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	H3B	LBIn	-23.2	0	0	-12.1	1850	3.5	0	0	0	1	0	0.846	-40	11.987013	0.846	0	0	0	0	0	0	0	0	1.06627	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	2013	           	l:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.230v_ramp.txt	2/12/2010	21:56:00	HB 0.15
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	3	1	10	5537.338	-43.694	-46	1	-36	 	 	 	 	 	 														
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	3	2	13	5535.671	-44.053	-46	1	-36	 	 	 	 	 	 														
6	Spurious (ETSI reduced)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	H3B	LBIn	-23.2	0	0	-12.1	1850	3.5	3	0	0	1	0	0.846	-30	11.987013	0.846	0	0	0	0	0	0	0	0	1.04808	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	2013	           	l:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.230v_ramp.txt	2/12/2010	21:56:22	HB 0.15
6	Spurious (ETSI reduced)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	H3B	LBIn	-23.2	0	0	-12.1	1850	3.5	1	0	0	1	0	0.846	-30	11.987013	0.846	0	0	0	0	0	0	0	0	1.04868	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	2013	           	l:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.230v_ramp.txt	2/12/2010	21:56:38	HB 0.15
6	Spurious (ETSI reduced)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	H3B	LBIn	-23.2	0	0	-12.1	1850	3.5	0	0	0	1	0	0.846	-30	11.987013	0.846	0	0	0	0	0	0	0	0	1.04947	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	2013	           	l:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.230v_ramp.txt	2/12/2010	21:56:55	HB 0.15
6	Spurious (ETSI reduced)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	H3B	LBIn	-23.2	0	0	-12.1	1850	3.5	3	0	0	1	0	0.846	-20	11.987013	0.846	0	0	0	0	0	0	0	0	1.0281	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	2013	           	l:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.230v_ramp.txt	2/12/2010	21:57:17	HB 0.15
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	1	10	7336.007	-45.721	-46	1	-36	 	 	 	 	 	 														
6	Spurious (ETSI reduced)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	H3B	LBIn	-23.2	0	0	-12.1	1850	3.5	1	0	0	1	0	0.846	-20	11.987013	0.846	0	0	0	0	0	0	0	0	1.02816	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	2013	           	l:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.230v_ramp.txt	2/12/2010	21:57:33	HB 0.15
6	Spurious (ETSI reduced)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	H3B	LBIn	-23.2	0	0	-12.1	1850	3.5	0	0	0	1	0	0.846	-20	11.987013	0.846	0	0	0	0	0	0	0	0	1.029	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	2013	           	l:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.230v_ramp.txt	2/12/2010	21:57:50	HB 0.15
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	-99	1	10	6958.286	-45.979	-46	1	-36	 	 	 	 	 	 														
6	Spurious (ETSI reduced)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	H3B	LBIn	-23.2	0	0	-12.1	1850	3.5	3	0	0	1	0	0.846	-10	11.987013	0.846	0	0	0	0	0	0	0	0	1.0066	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	2013	           	l:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.230v_ramp.txt	2/12/2010	21:58:12	HB 0.15
6	Spurious (ETSI reduced)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	H3B	LBIn	-23.2	0	0	-12.1	1850	3.5	1	0	0	1	0	0.846	-10	11.987013	0.846	0	0	0	0	0	0	0	0	1.00806	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	2013	           	l:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.230v_ramp.txt	2/12/2010	21:58:29	HB 0.15
6	Spurious (ETSI reduced)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	H3B	LBIn	-23.2	0	0	-12.1	1850	3.5	0	0	0	1	0	0.846	-10	11.987013	0.846	0	0	0	0	0	0	0	0	1.00867	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	2013	           	l:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.230v_ramp.txt	2/12/2010	21:58:45	HB 0.15
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	2	1	10	3702.695	-42.242	-46	1	-36	 	 	 	 	 	 														
6	Spurious (ETSI reduced)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	H3B	LBIn	-23.2	0	0	-12.1	1850	3.5	3	0	0	1	0	0.846	0	11.987013	0.846	0	0	0	0	0	0	0	0	0.985838	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	2013	           	l:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.230v_ramp.txt	2/12/2010	21:59:07	HB 0.15
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	3	1	13	5535.671	-44.808	-46	1	-36	 	 	 	 	 	 														
6	Spurious (ETSI reduced)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	H3B	LBIn	-23.2	0	0	-12.1	1850	3.5	1	0	0	1	0	0.846	0	11.987013	0.846	0	0	0	0	0	0	0	0	0.986641	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	2013	           	l:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.230v_ramp.txt	2/12/2010	21:59:24	HB 0.15
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	2	1	13	3704.899	-41.403	-46	1	-36	 	 	 	 	 	 														
6	Spurious (ETSI reduced)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	H3B	LBIn	-23.2	0	0	-12.1	1850	3.5	0	0	0	1	0	0.846	0	11.987013	0.846	0	0	0	0	0	0	0	0	0.986212	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	2013	           	l:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.230v_ramp.txt	2/12/2010	21:59:41	HB 0.15
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	3	1	10	5537.338	-44.194	-46	1	-36	 	 	 	 	 	 														
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	4	2	10	7371.98	-45.145	-46	1	-36	 	 	 	 	 	 														
6	Spurious (ETSI reduced)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	H3B	LBIn	-23.2	0	0	-12.1	1850	3.5	3	0	0	1	0	0.846	10	11.987013	0.846	0	0	0	0	0	0	0	0	0.963968	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	2013	           	l:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.230v_ramp.txt	2/12/2010	22:00:03	HB 0.15
6	Spurious (ETSI reduced)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	H3B	LBIn	-23.2	0	0	-12.1	1850	3.5	1	0	0	1	0	0.846	10	11.987013	0.846	0	0	0	0	0	0	0	0	0.963521	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	2013	           	l:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.230v_ramp.txt	2/12/2010	22:00:19	HB 0.15
//Spurious Data 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	3	1	13	5535.671	-44.345	-46	1	-36	 	 	 	 	 	 														
6	Spurious (ETSI reduced)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	H3B	LBIn	-23.2	0	0	-12.1	1850	3.5	0	0	0	1	0	0.846	10	11.987013	0.846	0	0	0	0	0	0	0	0	0.965703	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	2013	           	l:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.230v_ramp.txt	2/12/2010	22:00:36	HB 0.15
6	Spurious (ETSI reduced)	L:\Lab & Testing\ATR_Chiarlo\register_maps\A5\Chiarlo_A5_v001_default.map	GSM	SSSZ1101	H3B	LBIn	-23.2	0	0	-12.1	1850	3.5	3	0	0	1	0	0.846	20	11.987013	0.846	0	0	0	0	0	0	0	0	0.942262	0	0	0	0	0	0	0	0	0	0	0	Disabled	1a0	2013	           	l:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.230v_ramp.txt	2/12/2010	22:00:58	HB 0.15
