//**************************************************************************************************************
//File Type: Amalfi PA Test Measurment Data Log File
//Log File Format Version: 1
//Test Type:Auto Script
//Serial Number: xx
//Part Number (Chip ID): AM8802 A4 SMIC
//Chip Model: Chiarlo TxM 7801
//DUT Test GUI Version Number: Rev. A1.00.287
//FPGA Version Number: 21
//PICC Version Number: 13
//Station Number: 4
//Test Date & Time: 01-26-2010 15:55:43
//Temperature Soak Time (in secs): Test @ Ambient
//Script File Name: l:\Lab & Testing\ATR_Chiarlo\scripts\Load-pull\7801_Contour_Reg4_4Freq_LH.txt
//ATR Correlation Log File Not Found.
//Comment:l:\Lab & Testing\ATR_Chiarlo\scripts\Load-pull\7801_Contour_Reg4_4Freq_LH.txt
//**************************************************************************************************************
//T#	TestName	Reg Map	Actual PA Operation Mode	Ext Ctrl Bits	Sw Matrix	Attenuation Switch	S21(dB)	Source Tuner Loss(dB)	Tuner Loss(dB)	S21In(dB)	Test Freq(MHz)	Vbat(Volt)	Pwr In(dBm)	Source Magnitude	Source Phase(degree)	Source VSWR	Source Ref Coef	Magnitude	Phase(degree)	VSWR	Ref Coef	Efficiency(%)	PAE(%)	Adj Pwr Out(dBm)	Pwr Out(dBm)	Vbat_I(Amp)	Vbat_V(Volt)	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	Register Check	Reg 0	Alert Reg	Temperature(degree C)	Vramp File	Date	Time	Comment	
1	Output Power & Efficiency	l:\Lab & Testing\ATR_Chiarlo\register_maps\A1\Chiarlo_A1B_v004_lbhv.map	GSM	SSSZ1101	H1B	LBIn	-23.0	0.0	0.0	-4.95	1710.0	3.5	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	35.518251	35.4962	30.120295	6.790295	0.828622	3.493184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	1a0	13	           	l:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.250v_ramp.txt	01-26-2010	15:56:05	122
1	Output Power & Efficiency	l:\Lab & Testing\ATR_Chiarlo\register_maps\A1\Chiarlo_A1B_v004_lbhv.map	GSM	SSSZ1101	H1B	LBIn	-23.1	0.0	0.0	-4.95	1850.0	3.5	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	35.416224	35.393457	29.968903	6.538903	0.802513	3.4933	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	1a0	13	           	l:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.250v_ramp.txt	01-26-2010	15:56:13	122
1	Output Power & Efficiency	l:\Lab & Testing\ATR_Chiarlo\register_maps\A1\Chiarlo_A1B_v004_lbhv.map	GSM	SSSZ1101	H1B	LBIn	-23.2	0.0	0.0	-5.11	1910.0	3.5	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	33.714753	33.69294	29.781107	6.251107	0.807369	3.493161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	1a0	13	           	l:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.250v_ramp.txt	01-26-2010	15:56:20	122
//T#	TestName	Reg Map	Actual PA Operation Mode	Ext Ctrl Bits	Sw Matrix	Attenuation Switch	S21(dB)	Source Tuner Loss(dB)	Tuner Loss(dB)	S21In(dB)	Test Freq(MHz)	Vbat(Volt)	Pwr In(dBm)	Source Magnitude	Source Phase(degree)	Source VSWR	Source Ref Coef	Magnitude	Phase(degree)	VSWR	Ref Coef	Efficiency(%)	PAE(%)	Adj Pwr Out(dBm)	Pwr Out(dBm)	Vbat_I(Amp)	Vbat_V(Volt)	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	Register Check	Reg 0	Alert Reg	Temperature(degree C)	Vramp File	Date	Time	Comment	
2	Output Power & Efficiency	l:\Lab & Testing\ATR_Chiarlo\register_maps\A1\Chiarlo_A1B_v004_lbhv.map	GSM	SSSZ1001	L1B	LBIn	-22.3	0.0	0.0	-9.31	824.0	3.5	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	43.070578	43.065417	32.904738	10.424738	1.29776	3.492197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	1a0	13	           	l:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\LB_pwrsel00\chiarloX3.1.410v_ramp.txt	01-26-2010	15:56:31	132
2	Output Power & Efficiency	l:\Lab & Testing\ATR_Chiarlo\register_maps\A1\Chiarlo_A1B_v004_lbhv.map	GSM	SSSZ1001	L1B	LBIn	-22.4	0.0	0.0	-9.0	880.0	3.5	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	47.02952	47.023853	33.190167	10.610167	1.26922	3.492281	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	1a0	13	           	l:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\LB_pwrsel00\chiarloX3.1.410v_ramp.txt	01-26-2010	15:56:41	132
//**************************************************************************************************************
//File Type: Amalfi PA Test Measurment Data Log File
//Log File Format Version: 1
//Test Type:Auto Script
//Serial Number: xx
//Part Number (Chip ID): AM8802 A4 SMIC
//Chip Model: Chiarlo TxM 7801
//DUT Test GUI Version Number: Rev. A1.00.287
//FPGA Version Number: 21
//PICC Version Number: 13
//Station Number: 4
//Test Date & Time: 01-26-2010 15:59:6
//Temperature Soak Time (in secs): Test @ Ambient
//Script File Name: l:\Lab & Testing\ATR_Chiarlo\scripts\Load-pull\7801_Contour_Reg4_4Freq_LH.txt
//ATR Correlation Log File Not Found.
//Comment:l:\Lab & Testing\ATR_Chiarlo\scripts\Load-pull\7801_Contour_Reg4_4Freq_LH.txt
//**************************************************************************************************************
//T#	TestName	Reg Map	Actual PA Operation Mode	Ext Ctrl Bits	Sw Matrix	Attenuation Switch	S21(dB)	Source Tuner Loss(dB)	Tuner Loss(dB)	S21In(dB)	Test Freq(MHz)	Vbat(Volt)	Pwr In(dBm)	Source Magnitude	Source Phase(degree)	Source VSWR	Source Ref Coef	Magnitude	Phase(degree)	VSWR	Ref Coef	Efficiency(%)	PAE(%)	Adj Pwr Out(dBm)	Pwr Out(dBm)	Vbat_I(Amp)	Vbat_V(Volt)	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	Register Check	Reg 0	Alert Reg	Temperature(degree C)	Vramp File	Date	Time	Comment	
1	Output Power & Efficiency	l:\Lab & Testing\ATR_Chiarlo\register_maps\A1\Chiarlo_A1B_v004_lbhv.map	GSM	SSSZ1101	H1B	LBIn	-23.0	0.0	0.0	-4.95	1710.0	3.5	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	35.520814	35.498754	30.118723	6.788723	0.828262	3.493186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	1a0	13	           	l:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.250v_ramp.txt	01-26-2010	15:59:28	122
1	Output Power & Efficiency	l:\Lab & Testing\ATR_Chiarlo\register_maps\A1\Chiarlo_A1B_v004_lbhv.map	GSM	SSSZ1101	H1B	LBIn	-23.1	0.0	0.0	-4.95	1850.0	3.5	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	35.418314	35.395519	29.963934	6.533934	0.801567	3.493218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	1a0	13	           	l:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.250v_ramp.txt	01-26-2010	15:59:36	122
1	Output Power & Efficiency	l:\Lab & Testing\ATR_Chiarlo\register_maps\A1\Chiarlo_A1B_v004_lbhv.map	GSM	SSSZ1101	H1B	LBIn	-23.2	0.0	0.0	-5.11	1910.0	3.5	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	33.739925	33.718089	29.779738	6.249738	0.806474	3.493328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	1a0	13	           	l:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\HB_pwrsel00\chiarloX3.1.250v_ramp.txt	01-26-2010	15:59:43	122
//T#	TestName	Reg Map	Actual PA Operation Mode	Ext Ctrl Bits	Sw Matrix	Attenuation Switch	S21(dB)	Source Tuner Loss(dB)	Tuner Loss(dB)	S21In(dB)	Test Freq(MHz)	Vbat(Volt)	Pwr In(dBm)	Source Magnitude	Source Phase(degree)	Source VSWR	Source Ref Coef	Magnitude	Phase(degree)	VSWR	Ref Coef	Efficiency(%)	PAE(%)	Adj Pwr Out(dBm)	Pwr Out(dBm)	Vbat_I(Amp)	Vbat_V(Volt)	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	Register Check	Reg 0	Alert Reg	Temperature(degree C)	Vramp File	Date	Time	Comment	
2	Output Power & Efficiency	l:\Lab & Testing\ATR_Chiarlo\register_maps\A1\Chiarlo_A1B_v004_lbhv.map	GSM	SSSZ1001	L1B	LBIn	-22.3	0.0	0.0	-9.32	825.0	3.5	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	43.771009	43.765823	32.94331	10.46331	1.28837	3.492238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	1a0	13	           	l:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\LB_pwrsel00\chiarloX3.1.410v_ramp.txt	01-26-2010	16:00:01	132
2	Output Power & Efficiency	l:\Lab & Testing\ATR_Chiarlo\register_maps\A1\Chiarlo_A1B_v004_lbhv.map	GSM	SSSZ1001	L1B	LBIn	-22.4	0.0	0.0	-9.0	880.0	3.5	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	46.98288	46.977214	33.186916	10.606916	1.26954	3.492252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	1a0	13	           	l:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\LB_pwrsel00\chiarloX3.1.410v_ramp.txt	01-26-2010	16:00:09	132
2	Output Power & Efficiency	l:\Lab & Testing\ATR_Chiarlo\register_maps\A1\Chiarlo_A1B_v004_lbhv.map	GSM	SSSZ1001	L1B	LBIn	-22.4	0.0	0.0	-9.57	915.0	3.5	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	46.303971	46.298804	32.953967	10.373967	1.22081	3.492451	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	1a0	13	           	l:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\LB_pwrsel00\chiarloX3.1.410v_ramp.txt	01-26-2010	16:00:16	132
//T#	TestName	Reg Map	Actual PA Operation Mode	Ext Ctrl Bits	Sw Matrix	Attenuation Switch	S21(dB)	Source Tuner Loss(dB)	Tuner Loss(dB)	S21In(dB)	Test Freq(MHz)	Vbat(Volt)	Pwr In(dBm)	Source Magnitude	Source Phase(degree)	Source VSWR	Source Ref Coef	Magnitude	Phase(degree)	VSWR	Ref Coef	Efficiency(%)	PAE(%)	Adj Pwr Out(dBm)	Pwr Out(dBm)	Vbat_I(Amp)	Vbat_V(Volt)	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	Register Check	Reg 0	Alert Reg	Temperature(degree C)	Vramp File	Date	Time	Comment	
3	Output Power & Efficiency	l:\Lab & Testing\ATR_Chiarlo\register_maps\A1\Chiarlo_A1B_v004_lbhv.map	GSM	SSSZ1001	L1B	LBIn	-22.3	0.0	0.0	-9.32	825.0	3.5	3.0	0.0	0.0	1.0	0.0	0.05	-180.0	1.105263	0.05	43.422801	43.417597	32.893439	10.413439	1.28392	3.492112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	1a0	13	           	l:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\LB_pwrsel00\chiarloX3.1.410v_ramp.txt	01-26-2010	16:00:30	121
3	Output Power & Efficiency	l:\Lab & Testing\ATR_Chiarlo\register_maps\A1\Chiarlo_A1B_v004_lbhv.map	GSM	SSSZ1001	L1B	LBIn	-22.3	0.0	0.0	-9.32	825.0	3.5	3.0	0.0	0.0	1.0	0.0	0.05	-170.0	1.105263	0.05	43.601415	43.596202	32.904383	10.424383	1.28186	3.492184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	1a0	13	           	l:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\LB_pwrsel00\chiarloX3.1.410v_ramp.txt	01-26-2010	16:00:37	121
3	Output Power & Efficiency	l:\Lab & Testing\ATR_Chiarlo\register_maps\A1\Chiarlo_A1B_v004_lbhv.map	GSM	SSSZ1001	L1B	LBIn	-22.3	0.0	0.0	-9.32	825.0	3.5	3.0	0.0	0.0	1.0	0.0	0.05	-160.0	1.105263	0.05	43.898501	43.893272	32.920277	10.440277	1.27784	3.49222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	1a0	13	           	l:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\LB_pwrsel00\chiarloX3.1.410v_ramp.txt	01-26-2010	16:00:43	121
3	Output Power & Efficiency	l:\Lab & Testing\ATR_Chiarlo\register_maps\A1\Chiarlo_A1B_v004_lbhv.map	GSM	SSSZ1001	L1B	LBIn	-22.3	0.0	0.0	-9.32	825.0	3.5	3.0	0.0	0.0	1.0	0.0	0.05	-150.0	1.105263	0.05	44.114624	44.109386	32.934298	10.454298	1.27567	3.492278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	1a0	13	           	l:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\LB_pwrsel00\chiarloX3.1.410v_ramp.txt	01-26-2010	16:00:50	121
3	Output Power & Efficiency	l:\Lab & Testing\ATR_Chiarlo\register_maps\A1\Chiarlo_A1B_v004_lbhv.map	GSM	SSSZ1001	L1B	LBIn	-22.3	0.0	0.0	-9.32	825.0	3.5	3.0	0.0	0.0	1.0	0.0	0.05	-140.0	1.105263	0.05	44.390095	44.38484	32.946707	10.466707	1.27141	3.492199	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	1a0	13	           	l:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\LB_pwrsel00\chiarloX3.1.410v_ramp.txt	01-26-2010	16:00:57	121
3	Output Power & Efficiency	l:\Lab & Testing\ATR_Chiarlo\register_maps\A1\Chiarlo_A1B_v004_lbhv.map	GSM	SSSZ1001	L1B	LBIn	-22.3	0.0	0.0	-9.32	825.0	3.5	3.0	0.0	0.0	1.0	0.0	0.05	-130.0	1.105263	0.05	44.627547	44.622282	32.961572	10.481572	1.26899	3.492175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	1a0	13	           	l:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\LB_pwrsel00\chiarloX3.1.410v_ramp.txt	01-26-2010	16:01:04	121
3	Output Power & Efficiency	l:\Lab & Testing\ATR_Chiarlo\register_maps\A1\Chiarlo_A1B_v004_lbhv.map	GSM	SSSZ1001	L1B	LBIn	-22.3	0.0	0.0	-9.32	825.0	3.5	3.0	0.0	0.0	1.0	0.0	0.05	-120.0	1.105263	0.05	44.836644	44.831373	32.977815	10.497815	1.26781	3.492161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	1a0	13	           	l:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\LB_pwrsel00\chiarloX3.1.410v_ramp.txt	01-26-2010	16:01:11	121
3	Output Power & Efficiency	l:\Lab & Testing\ATR_Chiarlo\register_maps\A1\Chiarlo_A1B_v004_lbhv.map	GSM	SSSZ1001	L1B	LBIn	-22.3	0.0	0.0	-9.32	825.0	3.5	3.0	0.0	0.0	1.0	0.0	0.05	-110.0	1.105263	0.05	44.995091	44.989818	32.99071	10.51071	1.2671	3.492167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	1a0	13	           	l:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\LB_pwrsel00\chiarloX3.1.410v_ramp.txt	01-26-2010	16:01:18	121
3	Output Power & Efficiency	l:\Lab & Testing\ATR_Chiarlo\register_maps\A1\Chiarlo_A1B_v004_lbhv.map	GSM	SSSZ1001	L1B	LBIn	-22.3	0.0	0.0	-9.32	825.0	3.5	3.0	0.0	0.0	1.0	0.0	0.05	-100.0	1.105263	0.05	45.080919	45.07565	33.00286	10.52286	1.26823	3.492169	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	1a0	13	           	l:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\LB_pwrsel00\chiarloX3.1.410v_ramp.txt	01-26-2010	16:01:24	121
3	Output Power & Efficiency	l:\Lab & Testing\ATR_Chiarlo\register_maps\A1\Chiarlo_A1B_v004_lbhv.map	GSM	SSSZ1001	L1B	LBIn	-22.3	0.0	0.0	-9.32	825.0	3.5	3.0	0.0	0.0	1.0	0.0	0.05	-90.0	1.105263	0.05	45.117805	45.112543	33.011627	10.531627	1.26977	3.492124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	1a0	13	           	l:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\LB_pwrsel00\chiarloX3.1.410v_ramp.txt	01-26-2010	16:01:31	121
3	Output Power & Efficiency	l:\Lab & Testing\ATR_Chiarlo\register_maps\A1\Chiarlo_A1B_v004_lbhv.map	GSM	SSSZ1001	L1B	LBIn	-22.3	0.0	0.0	-9.32	825.0	3.5	3.0	0.0	0.0	1.0	0.0	0.05	-80.0	1.105263	0.05	45.243432	45.238167	33.021912	10.541913	1.26924	3.492143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	1a0	13	           	l:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\LB_pwrsel00\chiarloX3.1.410v_ramp.txt	01-26-2010	16:01:38	121
3	Output Power & Efficiency	l:\Lab & Testing\ATR_Chiarlo\register_maps\A1\Chiarlo_A1B_v004_lbhv.map	GSM	SSSZ1001	L1B	LBIn	-22.3	0.0	0.0	-9.32	825.0	3.5	3.0	0.0	0.0	1.0	0.0	0.05	-70.0	1.105263	0.05	45.314294	45.309031	33.030439	10.550439	1.26972	3.492213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	1a0	13	           	l:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\LB_pwrsel00\chiarloX3.1.410v_ramp.txt	01-26-2010	16:01:45	121
3	Output Power & Efficiency	l:\Lab & Testing\ATR_Chiarlo\register_maps\A1\Chiarlo_A1B_v004_lbhv.map	GSM	SSSZ1001	L1B	LBIn	-22.3	0.0	0.0	-9.32	825.0	3.5	3.0	0.0	0.0	1.0	0.0	0.05	-60.0	1.105263	0.05	45.11431	45.109072	33.031929	10.551929	1.27583	3.492093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	1a0	13	           	l:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\LB_pwrsel00\chiarloX3.1.410v_ramp.txt	01-26-2010	16:01:52	121
3	Output Power & Efficiency	l:\Lab & Testing\ATR_Chiarlo\register_maps\A1\Chiarlo_A1B_v004_lbhv.map	GSM	SSSZ1001	L1B	LBIn	-22.3	0.0	0.0	-9.32	825.0	3.5	3.0	0.0	0.0	1.0	0.0	0.05	-50.0	1.105263	0.05	44.972711	44.967478	33.021633	10.541633	1.27677	3.49222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	1a0	13	           	l:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\LB_pwrsel00\chiarloX3.1.410v_ramp.txt	01-26-2010	16:01:59	121
3	Output Power & Efficiency	l:\Lab & Testing\ATR_Chiarlo\register_maps\A1\Chiarlo_A1B_v004_lbhv.map	GSM	SSSZ1001	L1B	LBIn	-22.3	0.0	0.0	-9.32	825.0	3.5	3.0	0.0	0.0	1.0	0.0	0.05	-40.0	1.105263	0.05	44.795674	44.790453	33.014611	10.534611	1.27974	3.492234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	1a0	13	           	l:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\LB_pwrsel00\chiarloX3.1.410v_ramp.txt	01-26-2010	16:02:06	121
3	Output Power & Efficiency	l:\Lab & Testing\ATR_Chiarlo\register_maps\A1\Chiarlo_A1B_v004_lbhv.map	GSM	SSSZ1001	L1B	LBIn	-22.3	0.0	0.0	-9.32	825.0	3.5	3.0	0.0	0.0	1.0	0.0	0.05	-30.0	1.105263	0.05	44.582201	44.576996	33.007212	10.527212	1.28368	3.49223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	1a0	13	           	l:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\LB_pwrsel00\chiarloX3.1.410v_ramp.txt	01-26-2010	16:02:13	121
3	Output Power & Efficiency	l:\Lab & Testing\ATR_Chiarlo\register_maps\A1\Chiarlo_A1B_v004_lbhv.map	GSM	SSSZ1001	L1B	LBIn	-22.3	0.0	0.0	-9.32	825.0	3.5	3.0	0.0	0.0	1.0	0.0	0.05	-20.0	1.105263	0.05	44.402069	44.396873	32.996746	10.516746	1.28582	3.492136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	1a0	13	           	l:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\LB_pwrsel00\chiarloX3.1.410v_ramp.txt	01-26-2010	16:02:20	121
3	Output Power & Efficiency	l:\Lab & Testing\ATR_Chiarlo\register_maps\A1\Chiarlo_A1B_v004_lbhv.map	GSM	SSSZ1001	L1B	LBIn	-22.3	0.0	0.0	-9.32	825.0	3.5	3.0	0.0	0.0	1.0	0.0	0.05	-10.0	1.105263	0.05	44.300324	44.295136	32.994221	10.514221	1.28801	3.492175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	1a0	13	           	l:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\LB_pwrsel00\chiarloX3.1.410v_ramp.txt	01-26-2010	16:02:27	121
3	Output Power & Efficiency	l:\Lab & Testing\ATR_Chiarlo\register_maps\A1\Chiarlo_A1B_v004_lbhv.map	GSM	SSSZ1001	L1B	LBIn	-22.3	0.0	0.0	-9.32	825.0	3.5	3.0	0.0	0.0	1.0	0.0	0.05	0.0	1.105263	0.05	44.117373	44.112201	32.989018	10.509018	1.29181	3.492155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	1a0	13	           	l:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\LB_pwrsel00\chiarloX3.1.410v_ramp.txt	01-26-2010	16:02:34	121
3	Output Power & Efficiency	l:\Lab & Testing\ATR_Chiarlo\register_maps\A1\Chiarlo_A1B_v004_lbhv.map	GSM	SSSZ1001	L1B	LBIn	-22.3	0.0	0.0	-9.32	825.0	3.5	3.0	0.0	0.0	1.0	0.0	0.05	10.0	1.105263	0.05	43.979172	43.974005	32.980058	10.500058	1.29317	3.492232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	1a0	13	           	l:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\LB_pwrsel00\chiarloX3.1.410v_ramp.txt	01-26-2010	16:02:41	121
3	Output Power & Efficiency	l:\Lab & Testing\ATR_Chiarlo\register_maps\A1\Chiarlo_A1B_v004_lbhv.map	GSM	SSSZ1001	L1B	LBIn	-22.3	0.0	0.0	-9.32	825.0	3.5	3.0	0.0	0.0	1.0	0.0	0.05	20.0	1.105263	0.05	43.800235	43.79507	32.964376	10.484376	1.29382	3.492105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	1a0	13	           	l:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\LB_pwrsel00\chiarloX3.1.410v_ramp.txt	01-26-2010	16:02:48	121
3	Output Power & Efficiency	l:\Lab & Testing\ATR_Chiarlo\register_maps\A1\Chiarlo_A1B_v004_lbhv.map	GSM	SSSZ1001	L1B	LBIn	-22.3	0.0	0.0	-9.32	825.0	3.5	3.0	0.0	0.0	1.0	0.0	0.05	30.0	1.105263	0.05	43.528896	43.523742	32.945631	10.465631	1.29626	3.492153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	1a0	13	           	l:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\LB_pwrsel00\chiarloX3.1.410v_ramp.txt	01-26-2010	16:02:55	121
3	Output Power & Efficiency	l:\Lab & Testing\ATR_Chiarlo\register_maps\A1\Chiarlo_A1B_v004_lbhv.map	GSM	SSSZ1001	L1B	LBIn	-22.3	0.0	0.0	-9.32	825.0	3.5	3.0	0.0	0.0	1.0	0.0	0.05	40.0	1.105263	0.05	43.400642	43.395487	32.932113	10.452113	1.2961	3.492019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Disabled	1a0	13	           	l:\Lab & Testing\ATR_Chiarlo\ramp_files\ramps_chiarloX3_4Aug09\LB_pwrsel00\chiarloX3.1.410v_ramp.txt	01-26-2010	16:03:02	121
